time,fea,fea,fea,fea,fea,fea,fea,fea,fea,fea,fea,fea,fea,fea,y
1412979179,1,1,2,2,0.985228,4,3,115.5,57,390.097135,9,335.5,1.001691,293,0
1412981129,0,1,1,1,0,1,1,335,70,6.993565,48,2775,1.142989,2120,0
1412981833,1,1,1,1,0,1,1,247,74,2.948287,38,17,1.33918,15,0
1412982571,0,1,1,1,0,1,1,335,70,0.01669,49,2776,60.916782,2121,0
1412982879,0,1,1,1,0,272,1,1844,75,4.745972,432,418,1.210705,384,0
1412983586,0,1,1,1,0,1,1,789,74,3.265938,153,839,1.306191,760,0
1412989043,0,1,1,1,0,1,1,603,74,0.259954,422,1645,4.846839,1324,0
1412993258,1,1,1,1,0,2,1,1359,66,0.345127,50,133,3.897481,40,0
1412996470,0,1,1,2,0.076424,418,10,1840.5,75,2.530289,720,30.5,4.277377,31,0
1412997184,0,1,1,1,0,8,1,2117,75,0.008264,434,32,122.008403,32,0
1412998454,0,1,1,1,0,19,24,216,74,18.296285,24,33,1.054656,33,0
1412998483,1,1,1,1,0,1,1,211,74,0.000336,25,34,2980.310345,34,0
1412998806,0,1,1,1,0,1,12,1972,75,0.027037,288,35,37.986301,35,0
1412999096,0,1,1,1,0,26,0,99,75,4.933669,1,36,1.202689,36,0
1412999185,0,1,1,1,0,1,1,2124,75,0.02316,435,37,44.178411,37,0
1412999582,0,1,1,1,0,27,0,111,75,4.868426,2,38,1.205405,38,0
1413000614,0,1,2,4,1.823068,5,6,1169,75,2.484986,735,40.5,1.151172,42,0
1413035336,0,1,1,1,0,69,52,598,64,7.900683,57,3,1.126571,3,1
1413044241,0,1,1,1,0,1,1,603,74,0.001863,424,1648,537.645963,1327,0
1413060453,0,1,1,1,0,6,1,254,70,108.345556,21,4974,1.00923,2173,0
1413060929,0,1,1,1,0,3,3,259,70,0.005509,22,4975,182.512605,2174,0
1413070471,0,1,1,1,0,4,0,138,60,216.1125,12,337,1.004627,294,0
1413071125,0,1,1,1,0,1,0,756,75,5.767338,61,338,1.17339,295,0
1413074652,0,1,1,2,0.764205,6,3,625.5,75,3.088848,87,1649.5,13.329306,1329,0
1413087362,0,1,1,2,0.999909,45,44,222.5,75,82.704421,89,43.5,1.00615,44,0
1413088390,0,1,1,1,0,23,0,112,49,277.049769,11,45,1.003609,45,0
1413088626,0,1,1,1,0,4,0,1961,75,1.018657,290,46,1.981684,46,0
1413088952,0,1,1,2,0,1,0,69,75,0.517188,3,47.5,1.966767,48,0
1413089335,0,1,1,2,0.918296,5,1,1116,75,0.015521,372,49.5,78.038271,50,0
1413090654,0,1,4,5,2.155639,8,8,658.6,75,4.496345,457,53,1.049304,55,0
1413091837,0,1,1,3,1.459148,7,5,845.333333,75,2.030228,563,57,25.454466,58,0
1413092232,1,1,1,1,0,1,1,209,75,0.004572,6,59,219.734177,59,0
1413132543,0,1,1,1,0,9,9,643,64,2.000231,288,36,1.499942,36,0
1413148436,0,1,5,6,2.034941,14,12,559.833333,75,0.849356,345,421.5,1.570869,390,0
1413151848,0,1,1,1,0,2,2,207,75,0.039491,8,425,26.322392,391,0
1413165855,1,1,1,1,0,5,2,179,75,0.908484,10,60,2.100735,60,0
1413165869,0,1,1,1,0,1,1,182,75,0.000162,11,61,6172.428571,61,0
1413167848,0,1,1,1,0,21,0,1969,75,0.224676,293,62,5.450855,62,0
1413203356,0,1,1,1,0,19,3,559,64,6.141493,51,23,1.162827,23,0
1413215642,1,1,1,1,0,2,2,1990,75,0.553171,294,63,2.807758,63,0
1413216708,0,1,2,2,0.918296,1,2,1479.5,74,2.322072,847,1651.5,1.358145,1331,0
1413226780,0,1,3,5,0.416317,87,3,397.8,74,34.118667,584,323,1.016613,310,0
1413228723,0,1,1,1,0,593,0,0,1,0,0,0,0,0,0
1413240150,1,1,1,1,0,1,0,2126,75,1.716586,439,426,1.582552,392,0
1413240422,0,1,1,1,0,4,3,1990,75,0.286806,295,427,4.486683,393,0
1413250704,0,1,1,1,0,1,1,604,74,0.276898,427,326,4.611436,311,0
1413250932,0,1,2,2,0.721928,9,1,14,74,0.139769,21,327.5,4.577343,313,0
1413256479,0,1,1,1,0,2,2,1991,75,0.185845,296,64,6.380831,64,0
1413256870,1,1,1,1,0,7,0,135,49,1.95,12,65,1.512821,65,0
1413257934,0,1,1,2,0.970951,8,2,1099,75,0.622344,306,66.5,1.808924,67,0
1413262287,0,1,2,2,1,2,2,651.5,64,2.501782,524,37.5,1.432892,38,0
1413303096,1,1,1,1,0,11,10,1771,74,0.063715,266,1653,16.694823,1332,0
1413327039,0,1,1,1,0,24,0,1774,74,8.988692,77,843,1.111251,73,0
1413332626,1,1,1,1,0,1,1,1997,75,0.864491,298,428,2.15675,394,0
1413333154,0,1,2,2,0,1,0,1063.5,75,0.538218,440,429.5,1.928992,396,0
1413366392,0,1,1,1,0,1,1,65,22,658.596389,1,24,1.001518,24,0
1413490286,0,1,1,1,0,121,9,640,75,37.746447,47,1706,1.026493,1382,1
1413495661,1,1,1,1,0,21,0,1997,75,1.886979,299,68,1.529948,68,0
1413504244,1,1,1,1,0,2,2,2018,75,0.09934,300,69,11.06641,69,0
1413504647,0,1,1,1,0,8,0,2018,75,0.004664,301,70,215.39206,70,0
1413564485,0,1,2,2,1,2,2,651.5,64,3.497662,526,39.5,1.214429,40,0
1413567439,0,2,3,4,1.419993,285,26,749,74,14.464644,142,330.5,1.029775,16,0
1413578924,0,1,1,1,0,23,26,932,75,0.212662,30,173,5.702297,89,1
1413578924,1,1,1,1,0,9,0,964,75,0.614525,38,2585,2.627272,2131,1
1413578925,1,1,1,4,1.647352,18,7,1228.25,75,0.366372,573,2587.5,4.293444,2135,1
1413581200,1,1,1,1,0,2,2,271,75,5.692882,82,431,1.175658,397,0
1413678233,0,1,1,1,0,1,1,2026,75,2.009097,302,71,1.497736,71,0
1413685330,0,1,1,1,0,1,1,2026,75,0.082141,303,72,13.174158,72,0
1413725108,0,1,1,1,0,1,1,49,74,9.144734,12,25,1.109353,25,0
1413725256,0,1,1,1,0,1,0,575,64,6.040509,52,26,1.165549,26,0
1413725300,0,1,1,1,0,0,1,576,64,0.000509,53,27,1964.636364,27,0
1413737242,0,1,2,2,1,2,0,651.5,64,1.999502,528,41.5,1.375093,42,0
1413740791,1,1,1,1,0,11,4,1783,74,5.12963,125,845,1.194946,764,0
1413744772,0,1,1,2,0.918296,3,9,623,74,2.052465,79,333.5,1.365414,317,0
1413747919,0,1,1,1,0,14,11,572,74,28.906701,60,62,1.034594,53,0
1413748079,0,1,1,1,0,89,76,185,64,220.983102,7,63,1.004525,9,0
1413764554,0,1,4,5,0.591635,334,17,507.8,75,40.151954,835,904,1.010784,801,1
1413767742,0,1,1,1,0,3,1,1790,74,0.311933,126,846,4.205818,765,0
1413780688,0,1,2,2,1,2,0,652.5,64,0.502847,530,43.5,2.491507,44,0
1413784409,0,1,1,1,0,1,1,1792,74,0.192905,127,847,6.183896,766,0
1413823577,0,1,2,2,1,4,4,653.5,64,0.4964,532,45.5,2.510877,46,0
1413840459,0,1,1,1,0,16,0,0,1,0,0,28,0,28,0
1413841113,0,1,1,1,0,2,0,65,22,5.494456,2,29,1.182002,29,0
1413870468,1,1,1,1,0,25,13,1360,66,10.152894,51,1634,1.098494,225,0
1413875596,0,1,1,1,0,1,0,587,74,0.015625,96,853,65,772,0
1413876346,1,1,1,1,0,1,1,127,74,0.024306,1,854,42.142857,773,0
1413877165,0,1,1,1,0,1,1,1803,74,0.033785,129,855,30.599178,774,0
1413893216,0,1,1,1,0,2,2,16,1,0.610613,1,30,2.637697,30,0
1413913799,0,1,1,1,0,8,8,1772,74,0.457789,268,1654,3.184411,1333,0
1413916858,0,2,2,2,0.902866,191,126,919.5,75,35.726528,48,365.5,1.020865,102,1
1413923046,0,1,1,1,0,1,1,838,75,0.42419,118,1681,3.357435,1358,1
1413930117,0,1,2,2,0.391244,23,16,1787.5,74,0.400868,399,856.5,4.27103,776,0
1413934238,1,1,1,1,0,24,2,2026,75,2.88088,304,432,1.347116,398,0
1413935539,0,1,1,1,0,1,1,1807,74,0.062755,131,858,16.935079,777,0
1413955751,0,1,1,1,0,77,38,554,64,95.114282,21,0,0,0,0
1413979522,0,1,1,1,0,7,7,67,22,1.601956,3,31,1.624237,31,0
1413990131,1,2,2,4,1.857797,21,4,1211.25,75,0.782231,516,2522.5,1.592128,393,1
1413998597,0,1,3,3,0.76799,38,17,1583.333333,74,3.734367,652,860,1.418688,780,0
1414008761,0,1,1,2,0.983376,6,27,677,75,19.28419,393,43.5,1.191417,37,1
1414016111,0,1,1,1,0,156,127,1195,75,1.985035,105,910,1.50377,805,1
1414043104,0,2,4,12,3.219615,75,39,205.166667,75,6.572052,188,932.5,1.01332,121,1
1414054628,0,1,1,1,0,1,1,760,75,11.342315,63,339,1.088165,296,0
1414096291,0,1,1,1,0,1,2,2128,75,8.832604,441,73,1.113217,73,0
1414096609,0,1,1,1,0,3,6,2127,75,0.003681,442,74,272.698113,74,0
1414097004,0,1,1,1,0,1,1,2048,75,1.883866,305,75,1.530823,75,0
1414097514,0,1,1,1,0,3,3,2048,75,0.005903,306,76,170.411765,76,0
1414097936,0,1,1,2,0.970951,7,3,1165.5,75,4.868802,453,77.5,33.605982,78,0
1414098321,0,1,2,2,0.970951,9,1,1064,75,0.002228,444,79.5,225.415584,80,0
1414098595,0,1,1,1,0,1,0,2048,75,0.012512,307,81,80.925994,81,0
1414099154,0,1,1,2,1,2,2,1128,75,0.010284,319,82.5,60.778616,83,0
1414099429,0,1,1,1,0,2,0,2049,75,0.003183,309,84,315.181818,84,0
1414099923,0,1,1,2,0.297472,30,8,1169.5,75,0.013721,457,85.5,46.186452,86,0
1414101937,1,1,1,2,0.985228,4,3,237,75,8.85901,204,87.5,1.070988,88,0
1414102372,0,1,1,2,0.811278,2,6,1212,75,0.01669,530,89.5,33.619049,90,0
1414102956,0,1,1,1,0,0,12,2150,75,0.006759,447,91,148.945205,91,0
1414103453,1,1,1,1,0,0,8,2051,75,0.046574,310,92,22.471173,92,0
1414105257,0,1,1,1,0,3,3,8,74,9.888021,1,93,1.101132,93,0
1414107003,1,1,1,1,0,44,5,130,75,17.756667,10,94,1.056317,94,0
1414171111,1,1,1,1,0,2,1,2043,75,0.783079,311,433,2.277011,399,0
1414175465,0,1,1,1,0,1,1,573,74,4.984873,36,335,1.200607,318,0
1414190372,1,1,1,1,0,4,1,1837,74,0.064398,134,863,16.528397,782,0
1414194338,0,1,1,1,0,4,5,1293,75,0.215185,117,949,5.64716,819,1
1414210473,0,1,1,1,0,1,2,2044,75,0.455579,312,95,3.19501,95,0
1414222353,1,1,1,1,0,11,7,1845,74,0.0425,136,866,24.529412,785,0
1414254272,0,1,1,1,0,12,6,1849,74,0.369433,137,867,3.706852,786,0
1414255600,0,1,1,1,0,1,1,645,64,5.000266,294,47,1.199989,47,0
1414265005,0,1,1,1,0,1,1,593,1,9.225463,2,2,1.108396,2,0
1414265206,0,1,1,1,0,2,1,254,67,50.214988,57,3,1.019914,3,0
1414265376,0,1,1,1,0,2,1,62,67,50.216956,11,4,1.019914,4,0
1414270358,1,1,1,1,0,38,38,186,68,90.506227,10,151,1.011049,73,0
1414270781,0,1,1,1,0,37,23,1855,74,0.191076,138,868,6.233509,787,0
1414271638,1,1,1,1,0,74,54,593,74,22.800984,85,2,1.043858,1,1
1414272497,0,1,1,1,0,1,1,255,67,0.084387,58,5,12.850226,5,0
1414272797,0,1,1,1,0,2,2,63,67,0.085891,12,6,12.642636,6,0
1414277249,0,1,1,1,0,7,4,203,64,22.242419,28,134,1.044959,3,0
1414280868,0,1,1,2,0.650022,6,6,143,75,47.724988,32,345.5,1.021112,17,0
1414280881,0,1,1,1,0,10,5,610,74,22.468391,143,347,1.044507,302,0
1414304805,1,1,1,1,0,457,457,593,1,0.460648,3,7,3.170854,7,0
1414305109,0,1,1,1,0,1,1,255,67,0.377454,59,8,3.649332,8,0
1414305335,0,1,1,1,0,1,0,187,66,15.471782,41,9,1.064634,9,0
1414346853,0,2,2,2,1,4,4,61,70,30.017743,128,1655.5,1.024985,1334,0
1414421892,0,1,1,1,0,7,7,67,22,5.120023,4,32,1.195312,32,0
1414421979,0,1,1,1,0,3,3,16,1,6.119942,2,33,1.1634,33,0
1414436093,1,1,1,1,0,4,4,447,70,100.052893,8,348,1.009995,303,0
1414442387,0,1,1,1,0,21,27,1291,75,0.748831,451,2494,2.335415,2066,1
1414447733,0,1,5,8,1.816169,314,58,753.125,75,9.400632,509,286.5,0.949187,184,1
1414471891,0,1,2,2,1,2,0,653.5,64,5.003501,535,48.5,1.249696,49,0
1414475505,0,2,39,120,4.939864,9035,3133,454.45,75,69.973252,6500,194.5,1.000378,89,0
1414514926,0,1,2,2,1,2,2,654.5,64,0.49809,537,50.5,2.505751,51,0
1414538564,1,1,4,5,1.68382,24,12,595.4,75,85.19997,360,1637,1.022756,1403,0
1414546098,0,1,1,1,0,49,15,593,64,66.626111,22,0,0,0,1
1414586110,0,1,1,1,0,9,9,67,22,1.900671,5,34,1.52613,34,0
1414586389,1,1,1,1,0,20,9,816,75,-4.461713,69,655,0.775871,521,0
1414612958,0,1,1,1,0,2,1,628,64,0.024248,60,8,42.24105,8,1
1414612963,0,1,1,1,0,13,0,615,64,18.229884,59,7,1.054855,7,1
1414613757,1,2,2,2,0.999954,69,56,410,74,39.316505,109,13.5,1.014873,12,1
1414621855,0,1,1,2,0.629249,31,7,660.5,75,15.73945,246,673.5,1.039088,539,1
1414681321,0,1,1,1,0,22,0,593,64,38.858646,44,20,1.025734,20,0
1414699637,1,1,1,1,0,3,3,629,64,0.005428,61,9,185.221748,9,1
1414866165,0,1,3,4,1.509132,275,87,48.75,64,58.720599,15,258.5,1.004257,7,0
1414866374,0,1,1,1,0,1,0,31,38,495.027697,4,261,1.00202,161,0
1414869333,0,1,1,1,0,1,0,575,74,12.979329,61,64,1.077046,54,0
1414870299,0,1,1,1,0,0,0,0,64,0.047847,1,4,21.899855,0,0
1414876504,0,1,1,1,0,0,0,0,64,0.071817,2,262,14.924255,8,0
1414962442,0,1,1,2,0.650022,12,12,1128,75,0.228287,430,2373.5,4.285338,1975,1
1414971881,0,3,40,125,6.348122,207,505,497.208,75,93.888633,7551,411,1.000304,3,0
1415009572,0,1,4,6,2.584963,18,0,368.5,75,0.436238,488,476.5,1.936032,431,0
1415027087,0,1,3,4,0.365404,1,98,670,75,0.638958,593,19.5,1.815129,19,0
1415027109,0,1,1,1,0,0,9,247,75,0.639213,40,22,2.564424,20,0
1415028879,1,2,17,71,4.841058,239,418,783.323944,75,165.241454,2257,515,1.000762,78,0
1415044230,0,1,1,1,0,7,3,575,64,15.265394,54,0,0,0,0
1415052174,1,1,1,1,0,2,2,454,75,22.034005,8,434,1.045384,400,0
1415054486,1,1,1,1,0,14,11,67,75,0.956076,3,551,2.045942,3,0
1415060823,0,1,1,1,0,3,2,591,75,1.029421,100,552,1.97142,447,0
1415061782,0,1,1,1,0,28,24,2699,75,1.040521,376,553,1.961057,448,0
1415064595,1,1,1,1,0,4,5,760,75,11.689433,64,554,1.085547,449,0
1415076804,0,1,2,2,1,28,10,654.5,64,6.503218,539,52.5,1.115328,53,0
1415106051,0,2,11,31,4.100775,29,132,504.483871,75,4.268935,1548,570,1.058572,87,0
1415117195,1,1,1,1,0,13,3,358,75,1.681875,62,152,1.594575,142,0
1415118163,0,1,1,1,0,5,1,16,1,8.057685,3,153,1.124105,143,0
1415118256,0,1,1,1,0,1,1,67,22,6.159097,6,154,1.162361,144,0
1415125844,1,1,1,1,0,4,4,732,75,0.229086,200,263,5.36518,162,0
1415128428,0,1,3,3,1.561278,5,3,337.666667,75,27.924086,165,587,3.933159,474,0
1415129051,0,1,4,4,1.986961,0,50,891,75,8.036597,611,24.5,1.031781,24,0
1415134744,1,1,1,1,0,2,0,3878,75,1.225289,70,589,1.816134,88,0
1415136687,0,1,1,1,0,1,1,1,74,25.988877,253,869,1.038478,788,0
1415138404,1,2,3,5,1.441437,18,20,810.4,75,64.796306,183,592,1.007872,91,0
1415141534,0,1,1,1,0,9,1,149,75,1.963576,12,0,0,0,0
1415146432,0,1,1,1,0,17,9,371,75,0.20838,64,155,5.798934,145,0
1415146513,0,1,1,1,0,2,16,2726,77,-165.387477,398,773,0.993954,628,0
1415146513,0,1,1,1,0,2,16,2703,75,0.980683,377,595,2.019698,477,0
1415166460,0,1,1,1,0,12,14,379,75,0.231806,65,156,5.31396,146,0
1415294064,0,1,1,1,0,3,1,1861,75,3.72897,140,870,1.268171,789,0
1415305808,0,2,2,2,0.987818,84,47,416,75,38.762054,167,671.5,1.019349,537,1
1415377284,0,2,8,19,1.818724,28228,1675,442.631579,75,54.682947,1581,2363,1.055322,356,0
1415422399,0,1,2,2,1,2,2,663.5,64,3.999942,541,54.5,1.187503,55,0
1415445805,0,1,1,1,0,4,2,142,60,27.492292,13,596,1.036374,478,0
1415449052,0,1,1,1,0,2,2,446,75,5.522812,10,597,1.181067,479,0
1415449515,0,1,1,1,0,3,0,879,75,4.868472,4,598,1.205403,480,0
1415465239,0,1,2,2,0.918296,9,9,663.5,64,0.495833,543,56.5,2.512605,57,0
1415468899,0,1,2,2,0.863121,13,1,114.5,75,256.827899,11,599.5,1.001957,482,0
1415469025,1,1,1,1,0,4,0,1863,75,2.025012,141,601,1.493824,483,0
1415476411,1,1,1,2,0.810026,159,158,577,75,0.542361,133,2385.5,2.382843,1984,0
1415476673,0,2,2,2,0.918296,3,3,231.5,75,0.576684,74,2387.5,166.319009,360,0
1415478248,0,1,1,1,0,1,1,733,75,0.915127,2,2389,2.092744,1986,0
1415485211,0,1,1,1,0,9,3,314,74,15.021725,53,602,1.06657,484,0
1415489050,1,1,1,1,0,12,12,402,75,1.027789,67,1642,1.972962,1406,0
1415505797,0,1,1,1,0,17,16,402,75,0.193831,68,157,6.159133,147,0
1415534224,0,1,1,1,0,8,7,320,74,0.56728,54,603,2.762798,485,0
1415537390,1,1,1,1,0,1,1,1130,75,0.708252,4,2391,2.411926,1988,0
1415559308,0,1,1,1,0,8,7,951,75,0.004097,97,267,245.067797,164,0
1415559503,1,1,1,1,0,0,1,393,75,0.006354,53,268,158.377049,92,0
1415559619,0,1,1,1,0,4,2,392,75,0.001343,54,269,745.827586,93,0
1415570456,1,1,1,1,0,1,1,1095,75,5.375058,2,270,1.186045,165,0
1415585869,0,1,1,1,0,1,1,70,75,6.150266,4,2404,1.162595,40,0
1415625376,0,2,2,2,0.884115,29,14,1173.5,75,0.343293,14,2405.5,3.928618,365,0
1415625913,0,1,1,1,0,47,1,1192,75,0.233449,437,2407,5.283589,1998,0
1415628715,0,1,1,1,0,1,1,270,75,17.666007,85,336,1.056606,319,0
1415629729,1,1,1,2,0.998001,15,4,992.5,75,0.160891,443,2408.5,4.354896,2000,0
1415635619,0,2,2,2,0.637387,61,1,598.5,75,1.521256,8,2437.5,10.68395,367,0
1415635740,0,2,2,2,0.993055,51,0,673,75,0.88283,153,272.5,1.848389,94,0
1415636208,0,1,1,1,0,2,2,975,75,0.005417,99,274,185.615385,168,0
1415636477,0,1,1,1,0,2,1,975,75,0.003113,100,275,322.189591,169,0
1415636579,0,1,1,1,0,2,2,976,75,0.001181,101,276,848.058824,170,0
1415643483,1,2,2,5,1.975307,23,24,929.2,75,0.736912,515,2442,4.012342,370,0
1415646970,0,1,2,2,0.512709,62,8,320,75,9.90963,87,277.5,1.062105,172,0
1415647980,0,1,1,1,0,16,6,579,64,6.987847,55,1,1.143106,1,0
1415659065,1,1,2,2,0.773227,48,18,1336,75,2.096117,522,279.5,1.272579,174,0
1415660271,1,1,1,2,0.836641,13,2,579,75,4.120845,169,281.5,1.123422,176,0
1415677643,0,1,2,2,0.996792,9,6,209,76,3.249294,74,159.5,22.698561,150,0
1415715987,0,1,1,1,0,1,1,593,74,0.012361,81,1,81.898876,1,0
1415724969,0,1,1,1,0,1,2,281,75,0.902766,37,291,2.107707,185,0
1415725059,0,1,1,1,0,1,3,422,75,1.033785,56,292,1.967319,95,0
1415727640,0,1,1,1,0,2,2,872,75,8.855243,201,129,1.112927,106,0
1415730343,1,1,1,1,0,2,2,593,74,0.166157,82,2,7.01839,2,0
1415731665,0,1,1,1,0,2,2,593,74,0.015301,83,3,66.355522,3,0
1415732259,0,2,8,22,3.476729,2457,115,272,75,0.635671,384,883.5,1.236973,96,0
1415738325,0,1,2,2,1,2,0,663.5,64,3.160718,545,58.5,1.237288,59,0
1415743183,1,1,1,1,0,1,1,2710,75,0.001574,379,132,636.294118,109,0
1415743271,0,1,2,2,0.918296,6,6,346.5,75,0.663212,90,293.5,1.825547,187,0
1415746020,0,1,1,1,0,11,11,545,75,0.001493,74,302,670.767442,195,0
1415752356,0,1,1,1,0,5,5,2178,75,0.074826,453,435,14.364269,401,0
1415764319,1,1,1,1,0,8,6,838,75,0.07162,120,1718,14.962508,1386,1
1415777819,0,1,1,1,0,4,4,1217,75,0.002569,7,309,390.189189,201,0
1415779162,1,1,1,1,0,9,7,1217,75,0.012222,9,311,82.818182,203,0
1415779298,0,1,1,1,0,1,1,1219,75,0.001574,10,312,636.294118,204,0
1415782488,0,1,1,1,0,6,5,826,75,9.382025,55,604,1.106587,486,0
1415804663,0,1,1,1,0,10,5,615,64,13.001644,45,21,1.076913,21,0
1415819935,1,1,3,4,1.73226,21,39,976.75,75,2.68906,476,1644.5,1.648422,1410,0
1415907863,0,1,1,1,0,98,47,556,64,57.039873,20,22,1.017532,22,0
1415908145,0,1,1,1,0,25,25,607,64,0.003264,21,23,307.382979,23,0
1415981452,0,1,1,1,0,13,13,399,76,3.516308,71,161,1.284389,151,0
1415983022,0,1,2,2,1,2,2,664.5,64,2.832141,547,60.5,1.264817,61,0
1415986443,0,1,2,2,0.606448,73,1,985.5,75,248.463461,72,162.5,1.002035,4,0
1415994149,1,1,1,2,0.721928,8,2,1143.5,75,1.505729,550,2455.5,4.786549,2039,0
1415999670,0,1,1,3,1.380094,23,4,793,75,0.155968,528,2458,4.616132,2042,0
1416000927,1,1,1,1,0,1,1,2180,75,0.216551,455,436,5.617851,402,0
1416001109,0,2,4,4,1.898617,16,19,828.75,75,4.536513,814,1648.5,1.070815,226,0
1416001596,0,1,5,7,2.296872,216,93,581.714286,76,30.209425,371,1721,1.008056,1473,1
1416002364,0,1,1,1,0,4,4,2180,75,0.016632,456,437,61.125261,403,0
1416009835,0,1,2,2,0.918296,2,4,773.5,75,1.440399,378,313.5,1.353432,206,0
1416027252,0,2,2,2,0.811278,4,4,1239.5,75,1.586209,68,315.5,1.331834,97,0
1416036205,1,1,1,1,0,4,1,2710,75,3.391458,380,1651,1.294858,1414,0
1416041332,0,1,1,1,0,41,4,572,74,73.585637,20,16,1.01359,16,0
1416045102,0,1,1,1,0,2,2,609,74,0.043634,21,17,23.917772,17,0
1416053280,0,1,1,1,0,19,1,186,75,11.856493,12,605,1.084342,92,0
1416055457,0,2,2,2,0.439497,21,1,452,75,8.988218,132,606.5,1.11981,487,0
1416059496,1,2,19,31,4.480906,145,137,764.580645,75,11.373154,1450,623,1.010617,101,0
1416062033,0,1,1,1,0,30,55,895,75,0.721794,12,2460,2.385437,2043,0
1416065891,0,2,2,2,0.970951,19,1,1228.5,75,0.024155,23,2463.5,32.049353,375,0
1416069914,1,2,2,3,1.290947,101,22,1115,75,0.061447,38,2466,8.881964,376,0
1416073088,0,1,1,1,0,0,4,863,75,0.036736,14,169,28.221172,87,0
1416076314,1,1,3,3,1.370951,3,7,665.666667,75,5.04941,310,318,1.219409,210,0
1416076974,0,1,1,1,0,10,3,2180,75,0.863542,457,438,2.158022,404,0
1416077066,0,1,1,1,0,10,10,2187,75,0.001065,458,96,940.130435,96,0
1416077997,0,1,1,1,0,7,7,2187,75,0.010775,459,439,93.803437,405,0
1416090093,0,1,1,1,0,5,1,2187,75,0.14,460,440,8.142857,406,0
1416090410,0,1,1,1,0,1,2,2191,75,0.003669,461,441,273.555205,407,0
1416092502,1,1,1,1,0,1,1,2043,75,21.782743,313,442,1.045908,408,0
1416113703,0,1,2,2,1,20,8,664.5,64,1.512512,549,62.5,1.495864,63,0
1416115743,1,1,1,1,0,11,3,2043,75,0.177488,315,1652,6.63417,1415,0
1416117364,0,1,1,1,0,2,2,2706,75,0.299757,382,1653,4.336036,1416,0
1416150955,0,1,1,2,0.51805,22911,0,11455.5,75,8.954525,2,2475.5,1.083757,2055,0
1416152960,1,1,1,1,0,18,18,1529,75,0.711748,50,143,2.404992,23,0
1416154675,0,1,1,1,0,1,1,268,75,0.62809,73,2477,2.592128,2056,0
1416156419,0,1,1,2,0.23071,689,351,22911,75,0.063241,4,2478.5,12.859444,2058,0
1416156597,0,1,2,2,1,16,16,670.5,64,0.496458,551,64.5,2.510701,65,0
1416161681,1,1,2,2,0.918296,1,2,678.5,75,0.46599,318,144.5,2.151737,120,0
1416162375,1,1,1,1,0,0,2,1529,75,0.10897,51,146,10.176845,24,0
1416167849,1,2,2,2,0.890492,10,3,891,75,0.103241,21,2484.5,5.950354,381,0
1416167992,0,1,1,1,0,1,14,718,75,0.001655,11,2486,605.195804,382,0
1416177190,1,1,2,2,0.552495,31,8,1234,75,0.283212,538,1677.5,3.801452,1355,0
1416180816,0,1,1,1,0,13,7,766,75,13.992303,82,1679,1.071468,1356,0
1416199540,1,1,1,1,0,1,1,838,75,14.209016,117,1680,1.070378,1357,0
1416209048,0,1,3,4,1.844531,40,31,946.5,75,0.813067,717,1655.5,1.516129,1420,0
1416210983,0,1,1,1,0,0,1,1322,75,2.328102,249,1658,1.429534,1421,0
1416236977,0,2,2,4,1.086229,26,43,1034.25,75,0.904543,58,2488.5,1.532957,384,0
1416241252,0,1,1,1,0,30,14,576,74,15.878692,62,65,1.062977,55,0
1416244958,0,1,2,2,0.742488,32,6,420.5,75,7.037494,17,639.5,0.535524,511,0
1416251548,0,1,1,2,0.721928,15,15,1300,75,0.573073,469,2491.5,1.947754,2064,0
1416255799,0,1,1,1,0,7,0,1593,75,0.099919,8,327,11.008108,218,0
1416257864,0,1,1,1,0,16,8,2218,75,0.123819,467,443,9.076276,409,0
1416268466,0,1,1,1,0,15,20,1645,75,0.924745,12,1688,2.081379,1365,1
1416268467,0,2,4,4,1.057663,428,37,232.75,76,16.045318,90,1726.5,1.296656,242,1
1416268469,1,2,2,3,1.55979,37,9,1349,75,0.205883,518,2556,7.952364,398,1
1416268469,0,1,1,1,0,1,0,2705,75,8.660197,387,2626,1.115471,2160,1
1416268471,0,1,1,1,0,15,9,1295,75,0.02735,455,2511,37.56369,2075,1
1416268474,1,1,1,1,0,6,2,1600,75,0.85809,9,328,2.165379,219,1
1416268474,1,1,1,1,0,21,17,735,75,14.258819,206,347,1.070132,234,1
1416268474,1,1,2,2,0.56651,10,5,275.5,75,24.225556,73,1679.5,1.023867,1440,1
1416275450,1,1,2,2,0.764205,5,4,1257,75,0.486042,544,1659.5,2.164942,1423,0
1416280171,0,1,1,1,0,6,6,2227,75,0.054641,469,97,19.301207,97,0
1416280481,0,1,1,1,0,2,2,2227,75,0.003588,470,98,279.709677,98,0
1416286422,0,1,2,2,1,2,0,670.5,64,1.502604,553,66.5,1.499133,67,0
1416286612,0,2,2,2,0.12395,50,68,1129,76,3.503061,140,164.5,1.212931,5,0
1416298926,0,1,1,1,0,19,29,1841,76,0.142523,69,1661,8.016404,227,0
1416315157,0,1,1,1,0,5,0,870,75,0.904861,17,2493,2.105142,2065,0
1416329538,0,1,2,2,1,2,2,671.5,64,0.499028,555,68.5,2.502922,69,0
1416333498,0,2,2,3,1.459148,3,3,407.333333,75,0.14213,26,2504,5.299674,2071,0
1416352832,0,1,1,1,0,20,3,2238,75,3.395093,20,1662,1.294543,228,0
